3458764596212590078,"<p>Similar to Pairing</p>",373.4267350062617,557.9604672750843
3458764596212590079,"<p>Shared experiences</p>",269.6809341957647,583.9088367440735
3458764596212590080,"<p>The manager lacks experience in either software engineering or business</p>",937.831292496722,1256.3412596459461
3458764596212590082,"<p>Productivity decrease with the added distractions</p>",132.75619612789848,710.3553194844624
3458764596212590083,"<p>Could help with impostor syndrome</p>",641.6458363598751,331.46677011563963
3458764596212590084,"<p>I&#39;d be more productive because I&#39;d likely better understand my tasks, and get appropriate support faster</p>",752.4264173659128,546.4753808459516
3458764596212590086,"<p>Having managers pick up tasks acts as a &#39;buffer&#39; - hides estimation inaccuracies</p>",550.5785576272159,774.9194102543246
3458764596212590087,"<p>Better goal alignment</p>",892.4938972934654,757.5599354887477
3458764596212590089,"<p>Fewer meetings</p>",928.3791119017052,633.4280526638664
3458764596212590090,"<p>Helps in communication &amp; understanding</p>",881.8701923942514,572.5988613565567
3458764596212590091,"<p>more connected to team/company</p>",881.8701923942514,264.935785996396
3458764596212590092,"<p>revision of manager&#39;s job descriptions to include being more involved with developer&#39;s experiences  </p>",439.8467552920206,1109.2842189006235
3458764596212590093,"<p>potentially faster resolution of problems involving higher management</p>",773.9805610881222,761.8078334983678
3458764596212590094,"<p>As the manager would see everyone in turn, ways of working</p>",754.7039995931298,381.5278773404402
3458764596212590095,"<p>Some may feel pressured (for time, excellence, etc)</p>",193.6326658946204,220.84740826318762
3458764596212590096,"<p>Fewer communication barriers</p>",892.4938972934654,609.3979203168036
3458764596212590097,"<p>Neurodiverse Nightmare</p>",335.40084034862303,292.746481244062
3458764596212590111,"<p>&#43;&#43;</p><p>This asks for more useful external thinking :</p><p>- Think aloud</p><p> - On paper</p><p>- Using Tools for thought</p><p>- On whiteboard</p>",687.7933755440424,1202.11095355379
3458764596212590112,"<p>Lack of experience in software development </p>",920.8318440763096,1241.7579810800753
3458764596212590113,"<p>Lack of domain knowledge</p>",909.9683566630974,1228.0455019076812
3458764596212590114,"<p>Feel supported</p>",631.7933755440424,207.18899826226937
3458764596212590115,"<p>Uncomfotable showing process instead of results</p>",482.80136259950496,379.5523854189137
3458764596212590116,"<p>Time zone differences</p>",206.29302571459658,1045.2492219007102
3458764596212590117,"<p>Formalized/Repeatable estimation process helps manage expectations</p>",594.4007335244627,960.4993612787827
3458764596212590118,"<p>Takes time away from pair programming with peers</p>",245.93549819974783,1258.640887375037
3458764596212590119,"<p>Culture of self-sufficiency</p>",868.4629137156696,960.4993612787825
3458764596212590120,"<p>They hired me for this problem</p>",464.65062118705794,1263.3715587817592
3458764596212590124,"<p>That the manager is doing their job</p>",228.8890815512769,365.32610784701706
3458764596212590125,"<p>Misunderstanding of what kind of guidance and leadership different devs need</p>",193.63266589462052,1089.2134902053676
3458764598344335053,"<p>Anxious</p>",84.84296844739157,266.41433125248057
3458764598344335193,"<p>Delighted</p>",72.48104845477587,361.07943980259205
3458764598344335208,"<p>Bonding</p>",206.29302571459658,292.6154400320471
3458764598344335479,"<p>Trust</p>",774.83423104851,161.33450390094094
3458764598344335511,"<p>Respect</p>",206.29302571459658,393.572839199706
3458764598344446918,"<p>Initially might decrease productivity</p>",406.8541077993251,673.9194102543246
3458764598344477951,"<p>Needs a culture of &#34;see something,say something&#34; instead of fearful non-transparency</p>",571.6770490775332,1267.5534648112703
3458764598344477952,"<p>I&#39;d feel like the manager was a collaborator rather than an adversary </p>",509.28848462584324,180.90675224769592
3458764598344477953,"<p>Me clearly communicating what I need, and how it will benefit the organization</p>",73.14881073317588,968.6300257932749
3458764598344478742,"<p>Help overall</p>",624.754486013725,593.6611943528343
3458764598344478877,"<p>Help reporting</p>",306.5687096664864,768.5367219657767
3458764598344572986,"<p>Solve problems</p>",733.754486013725,686.8505145195755
3458764598344573214,"<p>Advocate</p>",719.9097020105517,111.90675224769586
3458764598344573297,"<p>Lack of tech skill</p>",893.4344953605435,1214.3664537580098
3458764598344573374,"<p>Admin duties</p>",316.5293606810663,1051.95088556729
3458764598344573400,"<p>Judged on meeting attendance</p>",394.6850361329957,1061.4567604464414
3458764598344573414,"<p>Lack of time</p>",74.899768876383,1048.4958570410308
3458764598344573737,"<p>Judged on hitting targets</p>",417.4347351929812,1081.6216398471663
3458764598344793157,"<p>Why can&#39;t they learn?</p>",696.4631514778027,1069.5874249609337
3458764598344793210,"<p>Fear of destroying autonomy</p>",849.7149660302127,941.8184240642792
3458764598344964248,"<p>Add value</p>",515.9704342658343,628.481767691255
3458764598344964309,"<p>Understand the process</p>",140.7727550847677,684.8662359117322
3458764598344964556,"<p>Understand problems</p>",720.5791109577126,757.5599354887476
3458764598345180405,"<p>Improve the process</p>",140.7727550847677,729.4391668589137
3458764598345320761,"<p>On edge / watched</p>",140.7727550847677,132.07536454922365
3458764598345320826,"<p>Judged</p>",84.84296844739157,367.37173042013944
3458764598345534031,"<p>Lots of context switching</p>",121.76732383778824,543.9108112994719
3458764598345534291,"<p>Trust</p>",84.84296844739157,165.4569320848217
3458764598345534329,"<p>more connected to team/company</p>",213.47744891090048,175.78908207640313
3458764598345534395,"<p>Improve the process</p>",74.899768876383,609.3979203168035
3458764598345534405,"<p>Solve problems</p>",188.44032839306107,609.3979203168035
3458764598345534459,"<p>Fewer communication barriers</p>",301.5566548595703,609.3979203168035
3458764598345534526,"<p>Lack of tech skill</p>",74.899768876383,941.8184240642792
3458764598345534604,"<p>Fear of destroying autonomy</p>",206.29302571459658,935.1625237076976
3458764598345534629,"<p>Judged on meeting attendance</p>",316.5293606810663,944.2918227330513
3458764598345737190,"<p>I&#39;d feel like the manager was a collaborator rather than an adversary </p>",369.86852731298956,175.78908207640313
3458764598345737233,"<p>Better goal alignment</p>",414.67298132607954,609.3979203168035
